id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
563207305461397339,Penthouse North Market Condo by Convention Center,2994567,Mark,,Downtown,39.97094,-83.00328,Entire home/apt,194,2,42,2022-12-19,4.23,5,147,42,2022-1650
563570384842905897,Heart of Columbus Hideaway+ Private Parking,149742461,Corey,,Near North/University,39.982,-83.01316,Entire home/apt,141,1,65,2022-12-23,6.48,16,85,65,2021-2146
563571302823023997,Entire Duplex BOTH Sides near Downtown Columbus,403687886,Shan,,Near East,39.95417,-82.96887,Entire home/apt,521,1,5,2022-09-27,0.72,5,175,5,2022-3290
563920716613840867,Newly remodeled family home with finished basement,94490662,Erin,,North Linden,40.04292,-82.9969,Entire home/apt,145,2,38,2022-12-04,5.28,1,254,38,2022-1699
563991021727392325,S02-Tetris -Private Bedroom in Shared Home - 1 Bed,441857651,Erika,,Near South,39.94613,-82.95232,Private room,38,1,56,2022-12-03,5.44,20,363,56,2022-1509
564446825044619090,Housepitality - The Olive - 4 BR 2 Bath,26958698,Benjamin,,Near South,39.9453,-82.9691,Entire home/apt,176,1,16,2022-10-15,1.57,115,363,16,2022-1169
564524003956614284,S03-Atari-Private Bedroom in a Shared Home - 1 Bed,441857651,Erika,,Near South,39.94776,-82.95175,Private room,39,1,64,2022-12-19,6.19,20,363,64,2022-1509
564541740449844487,S01-Jumanji - Private Room in shared home w/ desk,441857651,Erika,,Near South,39.94684,-82.95179,Private room,40,1,26,2022-12-12,2.50,20,359,26,2022-1509
564671818455773238,S04-Pinball-Private Basement Room in Shared House,441857651,Erika,,Near South,39.94777,-82.95075,Private room,42,1,40,2022-12-04,3.85,20,360,40,2022-1509
564722502095385318,H04-Raspberry-Private Room in Shared Home - 1 Bed,441857651,Erika,,Near South,39.94602,-82.9767,Private room,39,1,68,2022-12-19,6.78,20,347,68,2022-3239
564743771442396813,H02 - Kiwi - Private Room in a Shared Home - 1 Bed,441857651,Erika,,Near South,39.94593,-82.97671,Private room,39,1,56,2022-12-09,5.60,20,360,56,2022-3239
564757843404354443,H01 - Fig - Private Room in a Shared House - 1 Bed,441857651,Erika,,Near South,39.94563,-82.97633,Private room,44,1,46,2022-12-08,4.52,20,364,46,2022-3239
565147137383663943,The Secret Suburban (9mins From Downtown!),26958698,Benjamin,,Eastland/Brice,39.92538,-82.91232,Entire home/apt,111,1,20,2022-12-18,1.92,115,89,20,2022-1174
565152125359635463,"Charming 3 bedroom home, near Expo Center/MAPFRE",385894845,Cody,,South Linden,39.99874,-82.98103,Entire home/apt,143,2,26,2022-11-13,2.57,1,356,26,2022-1030
566854060413357200,ºBelle Roomº Near OSU Greater CBUS Clintonville,217660325,Jin,,Near North/University,40.01514,-83.00971,Private room,43,2,8,2022-09-21,0.81,54,63,8,2022-1077
566897198384177995,ºBrittany Roomº Near OSU Greater CBUS Clintonville,217660325,Jin,,Near North/University,40.01692,-83.01124,Private room,42,2,11,2022-10-02,1.09,54,35,11,2022-1077
566908917514397756,ºBlossom Roomº Near OSU Greater CBUS Clintonville,217660325,Jin,,Near North/University,40.01568,-83.0115,Private room,50,2,16,2022-10-05,1.57,54,4,16,2022-1077
566923654025586138,ºBetsy Roomº Near OSU Greater CBUS Clintonville,217660325,Jin,,Near North/University,40.0151,-83.01122,Private room,43,2,10,2022-08-06,1.00,54,63,10,2022-1077
566929520842177931,ºBreanna Roomº Near OSU Greater CBUS Clintonville,217660325,Jin,,Near North/University,40.01588,-83.00985,Private room,47,2,9,2022-10-02,1.00,54,37,9,2022-1077
566938769717032942,ºBaila Roomº Near OSU Greater CBUS Clintonville,217660325,Jin,,Near North/University,40.01579,-83.00958,Private room,43,2,4,2022-10-02,0.45,54,60,4,2022-1077
566966968782050414,Clean Private New Memory Foam 2Bed Desk OSU MAPFRE,428185243,Mark,,Near North/University,40.00787,-83.002,Private room,45,1,69,2022-12-10,6.68,5,332,69,2021-2418
567352161515707129,Big City Living at its Best!,184286404,Mary,,Near East,39.96976,-82.96741,Entire home/apt,114,1,65,2022-12-26,7.96,4,343,65,2022-1391
567443858602758333,"STELLA ROOM Close to OSU, Downtown , Short North",217660325,Jin,,Near North/University,39.99182,-83.00773,Private room,43,2,20,2022-09-27,2.02,54,81,20,2022-1124
567542799290375694,"No.3 BIG TOWNHOUSE Near OSU, Downtown, Short North",217660325,Jin,,Near North/University,40.01716,-83.01007,Entire home/apt,611,2,1,2022-05-09,0.13,54,0,1,2022-1077
567545476446740311,"LITTLE YELLOW ROOM near OSU, Downtown, Short North",217660325,Jin,,Near North/University,39.99258,-83.00987,Private room,43,2,6,2022-08-05,0.59,54,68,6,2021-3562
568134460455059799,WALK TO OSU! 3 Bed/2.5 Bath Home just off campus!,54769683,Annie,,Near North/University,39.99307,-83.00288,Entire home/apt,114,2,25,2022-12-16,5.56,14,265,25,2022-2121
568281420873336557,O03-Sapphire-Private Room in Shared Home-1 Bed,441857651,Erika,,Near South,39.94502,-82.9679,Private room,41,1,29,2022-11-23,3.13,20,363,29,2021-3268
568289396853921301,O04-Burgundy-Private Room in Shared Home-1 Bed,441857651,Erika,,Near South,39.94379,-82.96927,Private room,41,1,60,2022-12-04,6.10,20,361,60,2021-3268
568308674141370408,Polished 2-bedroom close to OSU Campus,446415344,Jorge,,South Linden,40.01216,-82.96913,Entire home/apt,94,1,19,2022-11-27,1.91,1,262,19,2021-3582
569009736230300919,Lovely 1 bedroom apartment  in Grandview,208937408,Niki,,West Olentangy,39.98951,-83.05017,Entire home/apt,70,60,2,2022-07-31,0.30,2,365,2,
569114946286527461,"Clean, Safe, Quiet, by Airport,Bexley & Capital U.",120455802,Norma,,Eastmoor/Walnut Ridge,39.95868,-82.9174,Entire home/apt,179,4,6,2022-11-27,0.81,10,63,6,2019-2731
569115106466759151,"Entire, elegant, upscale home near Bexley",120455802,Norma,,Eastmoor/Walnut Ridge,39.95384,-82.92367,Entire home/apt,134,3,23,2022-12-06,2.32,10,82,23,2019-2731
569619467001904314,Cozy Luxury Style Apartment w/attached Garage,446696026,Butler Services,,Near South,39.93967,-82.98772,Entire home/apt,76,30,2,2022-11-27,0.43,2,347,2,
569911276599572373,"Sunny 1BR w/ Queen Bed, DT Cbus (Queer Owned)",131497340,Joe,,Franklinton,39.9532,-83.02562,Private room,64,21,6,2022-09-30,0.62,1,304,6,2022-1357
570116413268395402,Boutique Luxury Brownstone - Short North,194281106,Nicole,,Near North/University,39.97992,-83.00508,Entire home/apt,122,2,49,2022-12-21,4.93,24,238,49,2022-1681
570328924265693051,Board Game House- Close to OSU,18410531,Alexandro,,West Olentangy,39.987839,-83.041992,Entire home/apt,143,1,43,2022-12-06,4.71,1,175,43,2022-1083
570420214220243105,Best sleep,246890496,Michael,,Near North/University,39.97818,-83.01591,Private room,29,30,1,2022-08-18,0.23,1,347,1,
570965471941342971,*NEW* GORGEOUS HOUSE IN HEART OF GERMAN VILLAGE,158439641,GH Hospitality,,Near South,39.94867,-82.98759,Entire home/apt,189,2,27,2022-12-01,2.72,75,358,27,2021-2258
571024430432736301,Housepitality ~ The Southwestern,26958698,Benjamin,,Franklinton,39.95847,-83.02626,Entire home/apt,134,1,24,2022-11-27,2.47,115,362,24,2022-1331
571886471103595371,"Home w/ Garage, Hot Tub, near OSU & Short North",97405277,Darren,,Near North/University,39.99061,-83.00184,Entire home/apt,274,2,31,2022-12-24,3.73,2,206,31,2022-2395
572325535388019435,"Columbus Spot - Fenced Yard, Work 💻 or Play 🐶",447225259,Chandra,,Far North,40.12262,-82.98498,Entire home/apt,171,2,18,2022-12-12,1.86,1,137,18,2021-3516
572618975427637878,Arena District Townhouse close to Convention Centr,224493353,Dom,,Near North/University,39.97677,-83.01652,Entire home/apt,117,2,31,2022-12-19,3.09,19,355,31,2022-9845
572667033635818455,Cozy Garden Townhome in the heart of OTE! Columbus,447314354,Justin,,Near East,39.96182,-82.96099,Entire home/apt,125,1,8,2022-12-27,3.24,2,353,8,2022-1721
573007909890741907,"Spacious home close to OSU, Short North, & Expo",111826874,Simone,,Near North/University,40.01119,-82.99898,Entire home/apt,107,2,35,2022-12-09,3.58,1,365,35,2021-3636
573011709521789587,NEW Spacious Home In Central Columbus,145708850,Meredith,,Near South,39.94199,-82.97003,Entire home/apt,96,1,18,2022-12-18,2.29,1,177,18,2022-1458
573094628067470529,Large 3 bedroom Victorian 10 minutes to Downtown,301146619,Katie,,Near South,39.93366,-82.99495,Entire home/apt,218,2,24,2022-11-27,2.42,2,356,24,2022-1355
573135160697253067,Arena District Apartment close to Convention Centr,224493353,Dom,,Near North/University,39.97553,-83.01603,Entire home/apt,136,2,11,2022-12-04,1.10,19,303,11,2022-6473
573327471075267731,Clean House Close Hospital OSU Downtown,4911015,Natalia,,North Linden,40.02359,-82.99124,Entire home/apt,69,30,0,,,3,302,0,2022-0119
573362002663881922,"Red Door Cottage! Downtown, Dog Friendly w/Fence!",296308078,Amanda,,Near South,39.9306,-82.98987,Entire home/apt,103,1,58,2022-12-23,6.11,1,64,58,2022-1142
573363194557433609,Dennison Destination - Stylish Second Floor Condo,345450411,Evan,,Near North/University,39.98774,-83.00753,Entire home/apt,122,2,41,2022-12-04,4.90,14,178,41,2022-1471
573364686268783275,Spacious Home - Fenced Yard - Downtown Columbus,345450411,Evan,,Near East,39.9702,-82.97219,Entire home/apt,141,2,61,2022-12-16,6.08,14,170,61,2022-1053
573465595871603148,"Spacious 3 Bedroom Near Easton, Downtown, Parks",38813274,Atirath,,Near East,39.97292,-82.95053,Entire home/apt,165,2,7,2022-11-25,0.77,1,365,7,2021-3521
573536819923445962,Spacious-6 Bedroom Comfortable Traditional Living,105433925,Fitumi,,South Linden,39.98469,-82.94112,Entire home/apt,357,2,10,2022-11-01,1.14,13,345,10,2021-2622
573937891118650100,Brownstone Spa in the City,67255811,Tabitha,,Near East,39.96839,-82.9747,Entire home/apt,115,1,12,2022-08-01,1.62,1,0,12,2022-1667
574369857621444237,Cheerful Historical Home Near Downtown,105433925,Fitumi,,Near South,39.94929,-82.97452,Entire home/apt,269,2,12,2022-11-30,1.30,13,354,12,2021-3402
574458793731697962,Retro Retreat in the Short North Arts District,443246026,Nsr,,Near North/University,39.98503,-83.00387,Entire home/apt,240,3,3,2022-09-05,0.36,8,365,3,2022-2342
574472999775071605,Mid-Century Rental in the Short North Art District,443246026,Nsr,,Near North/University,39.984001,-83.004135,Entire home/apt,240,3,5,2022-10-10,0.53,8,365,5,2022-2342
574481423640679553,Big Brick 2 Bedroom apartment in Victorian Village,443246026,Nsr,,Near North/University,39.98967,-83.01389,Entire home/apt,177,3,8,2022-11-27,0.86,8,360,8,2022-2346
575562556127694850,W01-Lilac-Private Room in Shared House-2 Beds,441857651,Erika,,Near South,39.94355,-82.96746,Private room,53,1,33,2022-12-10,3.43,20,364,33,2022-3240
575566313877853357,W02-Scarlet-Private Room in Shared Home-2 Beds,441857651,Erika,,Near South,39.94397,-82.96898,Private room,53,1,26,2022-12-11,2.71,20,364,26,2022-3240
575568395748262956,W03-Olive-Private Room in Shared House-2 Beds,441857651,Erika,,Near South,39.94586,-82.96725,Private room,49,1,43,2022-12-04,4.83,20,364,43,2022-3240
575570781464811543,W04-Indigo-Private Room in Shared Home-1 Bed,441857651,Erika,,Near South,39.94551,-82.96878,Private room,39,1,50,2022-12-03,5.14,20,363,50,2022-3240
575574580290195672,W05-Cobblestone-Private Room in Shared Room-1 Bed,441857651,Erika,,Near South,39.94439,-82.96721,Private room,39,1,72,2022-12-14,7.47,20,364,72,2022-3240
575582592117725666,C01-Poe-Private Room in Shared Home-2 Beds,441857651,Erika,,Near South,39.94337,-82.97631,Private room,53,1,20,2022-12-04,2.11,20,364,20,2022-1508
575584828003494807,C02-Alcott-Private Room in Shared Home-2 Bed,441857651,Erika,,Near South,39.94376,-82.97617,Private room,48,1,24,2022-11-19,2.60,20,364,24,2022-1508
575586720649594515,C03-Angelou-Private Room in Shared Home-1 Bed,441857651,Erika,,Near South,39.94475,-82.97641,Private room,40,1,44,2022-12-13,4.49,20,364,44,2022-1508
575588747288140949,C04-Hemingway-Private Room in Shared Home-1 Bed,441857651,Erika,,Near South,39.94398,-82.97418,Private room,41,1,18,2022-12-04,1.92,20,362,18,2022-1508
575590771552583237,C05-Capote-Private Economy Basement Room,441857651,Erika,,Near South,39.94406,-82.97604,Private room,36,1,26,2022-12-10,3.90,20,363,26,2022-1508
576967789453698337,"MODERN #4 BEDROOMS Near OSU, Downtown, Short North",217660325,Jin,,Near North/University,39.99118,-83.00804,Entire home/apt,720,2,1,2022-06-19,0.16,54,0,1,2021-3561
576995923859520454,"MODERN #3 BEDROOM Near OSU, Downtown, etc",217660325,Jin,,Near North/University,39.99266,-83.0086,Entire home/apt,580,2,0,,,54,0,0,2021-3561
577016899105528856,"CONTEMPORARY #4 BEDROOM Near OSU Med Ctr, Downtown",217660325,Jin,,Near North/University,39.99248,-83.00794,Entire home/apt,526,2,0,,,54,44,0,2021-3562
577029167074396251,"No.5 BIG TOWNHOUSE Near OSU, Downtown, Short North",217660325,Jin,,Near North/University,40.01705,-83.00942,Entire home/apt,766,2,0,,,54,18,0,2022-1077
577032317455592663,"CONTEMPORARY #3 BEDROOMS Near OSU, Downtown, etc",217660325,Jin,,Near North/University,39.99215,-83.00862,Entire home/apt,680,2,0,,,54,1,0,2021-3562
577444285066265127,Historic Cabin in the Heart of North Campus,443246026,Nsr,,Near North/University,40.00868,-83.00893,Entire home/apt,303,3,2,2022-11-30,0.24,8,362,2,2022-2344
577645976205811554,"○Little House on KING○ Downtown, OSU, Short North",217826846,Sky,,Near North/University,39.99119,-83.00931,Entire home/apt,414,1,3,2022-10-23,0.31,2,0,3,2021-3563
577733986721383799,"CONTEMPORARY #5 OSU, Downtown, Short North.",217660325,Jin,,Near North/University,39.99125,-83.00834,Entire home/apt,737,2,3,2022-11-28,0.43,54,226,3,2021-3562
578121093849881849,"Lavish Columbus Villa w/ Gym, Spa & Speakeasy!",121719854,Evolve,,Near East,39.96809,-82.95692,Entire home/apt,1001,2,10,2022-12-19,1.26,17,307,10,2022-1052
578317142427570717,Elegant/Modern 3BR 2🚘Garage parking Best location,261649006,Alex,,Near North/University,39.98575,-83.01591,Entire home/apt,421,2,20,2022-12-24,2.14,11,241,20,2022-1210
578373513985203498,Lovely 1-bedroom rental unit with PATIO + LOCATION,448653725,The,,Near North/University,39.98749,-83.0143,Entire home/apt,109,1,33,2022-12-20,3.87,2,86,33,2022-6758
578729121365012551,Modern Peaceful 1BR near DT-Historic St,128528740,Joe & Ketevan,,Near East,39.96115,-82.97499,Entire home/apt,91,2,20,2022-12-17,2.88,5,332,20,2022-1637
578729169995891317,Urban Loft 2-story 1BR Near DT on Historic Street,128528740,Joe & Ketevan,,Near East,39.96318,-82.97431,Entire home/apt,92,2,7,2022-12-25,3.50,5,356,7,2022-3121
579130318703653698,Modern Home | Private Yard | Prime Location,173826510,Jack,,Near North/University,39.98345,-82.99689,Entire home/apt,164,1,42,2022-12-17,4.53,1,170,42,2022-1372
579920153215435176,Almost Bexley Guest Room 3,25476736,Sara,,Eastmoor/Walnut Ridge,39.96402,-82.92134,Private room,56,1,1,2022-11-27,0.94,3,360,1,2021-2356
580147427622115239,Modern Boho Stylish 1BR Near DT on Historic Street,128528740,Joe & Ketevan,,Near East,39.96092,-82.97453,Entire home/apt,83,2,18,2022-11-13,2.30,5,345,18,2022-1636
580560252680463193,Classic German Village 2bd/2ba close to everything,5706544,Zack,,Near South,39.951916,-82.990128,Entire home/apt,125,2,21,2022-11-26,2.94,1,23,21,2022-1685
580838330743238560,Landing | Modern Apartment with Amazing Amenities (ID738820),263502162,Landing,,Northwest,40.08744,-83.09602,Entire home/apt,110,30,0,,,24,0,0,
581933877357049763,Lovely 2 bedroom apt. with pool & Alexa enabled!!,422020476,QT Custom Designs,,Eastland/Brice,39.89504,-82.88382,Entire home/apt,116,1,10,2022-05-16,1.05,1,302,10,2021-3884
582112710850468721,"FANTASTIC 4. Close to OSU, Downtown ,Short North",217660325,Jin,,Near North/University,39.99047,-83.00964,Entire home/apt,740,2,2,2022-06-01,0.24,54,74,2,2022-1124
582119012026172047,"FANTASTIC 3 Close to OSU, Downtown, Short North",217660325,Jin,,Near North/University,39.99036,-83.00776,Entire home/apt,407,2,0,,,54,0,0,2022-1124
582139470795561045,"MODERN #5 BEDROOM near OSU, Downtown, Short North",217660325,Jin,,Near North/University,39.99139,-83.00781,Entire home/apt,791,2,4,2022-10-02,0.51,54,7,4,2021-3561
582505841605333330,Charming Columbus Home ~ 7 Mi to Ohio State!,121719854,Evolve,,Northland,40.05916,-82.92651,Entire home/apt,161,2,11,2022-09-26,1.33,17,343,11,2022-1148
582801539125758072,Canopy Spot - Steps from Short North Bright 2 BR,45223436,Arleigh,,Near North/University,39.98849,-83.00897,Entire home/apt,116,1,29,2022-12-19,3.72,4,166,29,2022-1278
583008536479366205,Modern Apartment in Prime Location (ID9129X44),263502162,Landing,,West Scioto,39.99454,-83.0814,Entire home/apt,98,30,0,,,24,0,0,
583323128120306817,"Merion Village Estate | Fenced yard, Pets Welcome!",188927124,Don,,Near South,39.93036,-82.99189,Entire home/apt,106,1,56,2022-12-27,5.92,9,352,56,2022-1424
583614838827265971,Cheap College Friendly Room. Close to campus!,304081662,Maria,,Northwest,40.05562,-83.04234,Private room,25,30,3,2022-12-18,0.47,2,364,3,
583856347236045155,BEAUTIFUL 6 BEDROOM HOME NEAR OSU W/ FREE PARKING,158439641,GH Hospitality,,Near North/University,39.99684,-82.99617,Entire home/apt,211,2,14,2022-11-29,1.51,75,362,14,2021-3383
584115475236653815,The Heart Of Columbus House - 4 Bed- A+ Location,26958698,Benjamin,,Near North/University,39.98279,-83.01979,Entire home/apt,140,1,21,2022-12-05,2.21,115,364,21,2022-1330
584556914677688299,Beautiful -2 Bd room with indoor patio(Columbus),449985104,Lasta,,Near South,39.94711,-82.95804,Entire home/apt,115,2,11,2022-10-31,1.49,1,364,11,2022-1433
584623197569673553,Downtown Apt in the Heart of Columbus,224493353,Dom,,Downtown,39.95865,-82.99902,Entire home/apt,109,2,25,2022-12-17,2.67,19,361,25,2022-6145
585305509270161488,Frontdesk | 1 BR Downtown,253828606,Frontdesk,,Franklinton,39.958565,-83.014946,Entire home/apt,78,1,17,2022-09-16,2.25,23,0,17,2022-1263
585307483905415713,Frontdesk | Bright 1 BR Downtown,253828606,Frontdesk,,Franklinton,39.958565,-83.014946,Entire home/apt,87,1,43,2022-11-29,4.92,23,18,43,2022-1264
585373097981698563,CONVENIENT 4 BD OSU CONDO WITH *FREE PARKING*,158439641,GH Hospitality,,Near North/University,39.99698,-82.99909,Entire home/apt,116,2,11,2022-12-18,1.19,75,362,11,2022-1371
586028535274853644,Cozy City Weekender w/ Hot Tub,80260860,Carissa,,West Olentangy,39.99023,-83.04898,Entire home/apt,218,1,18,2022-12-04,2.76,1,338,18,2022-1688
586088352983399070,Exquisite Ranch Getaway with 2 King Beds,314373047,Ashley,,Northland,40.088715,-82.9729,Entire home/apt,128,1,7,2022-12-22,1.18,4,158,7,2022-8808
586935057426011239,Private room in eclectic home near Short North/OSU,24519205,Darrin,,Near North/University,39.99247,-83.01235,Private room,29,1,9,2022-12-13,0.98,4,0,9,2019-1234
587446329704102843,Newly Remodeled 2 BR Near Downtown and Children’s,450584310,Ynm Realty,,Near East,39.95622,-82.95711,Entire home/apt,95,3,27,2022-11-26,2.92,3,83,27,2021-3460
588106727693986072,Cheerful 3-bedroom home with free parking,390002212,James,,Eastmoor/Walnut Ridge,39.975296,-82.914162,Entire home/apt,136,2,24,2022-11-27,3.51,1,351,24,2022-1510
588369097185627071,Cozy Room in a Large Centrally Located Home,48511914,Santoria,,Near East,39.97514,-82.96677,Private room,40,14,3,2022-09-09,0.39,6,364,3,2021-2471
588395634233549797,Beautiful and Spacious 3 Bedroom with FREE Parking,437855893,Zoey,,Near South,39.9533,-82.96353,Entire home/apt,218,1,8,2022-10-16,0.91,8,123,8,2020-2199
588415725482096566,*NEW* Spacious 1st floor loft-walk to restaurants!,54769683,Annie,,Near North/University,39.98676,-83.00011,Entire home/apt,66,1,43,2022-12-16,4.67,14,180,43,2022-1295
